source,target
32150.31562,32150.31563
32150.31193,32150.31563
32150.31191,32150.31193
32150.31193,32150.31421
32150.31421,32150.31422
32150.31422,32150.46451
32150.45021,32150.46451
32150.45021,32150.47121
32150.46452,32150.47121
32150.45021,32150.46452
32150.45021,32150.45023
32150.45023,32150.45091
32150.45091,32150.45093
32150.45092,32150.45093
32150.45092,32162.45101
32162.45101,32162.45102
32162.45102,32162.45103
32162.45103,32162.45111
32162.45111,32162.45112
32162.45112,32162.46472
32162.45112,32162.45141
32162.45141,32162.45143
32162.45142,32162.45143
32162.45142,34622.01481
34622.01481,34622.01483
34622.01483,34622.16931
34622.16931,34622.16932
34622.16932,34622.16933
34622.01461,34622.16933
34622.01461,34622.01463
34622.01462,34622.01463
34622.01441,34622.01463
34620.01732,34622.01463
34620.01732,34622.01441
34622.01441,34622.01722
34622.01463,34622.01722
34622.01441,34622.01443
34622.01421,34622.01443
34622.01421,34622.19861
34622.01422,34622.19861
34622.01422,34622.19863
34622.08331,34622.19863
34622.08331,34622.08333
34622.08191,34622.08333
34622.08191,34622.08192
34622.08192,34622.08193
34622.08152,34622.08193
34622.08152,34622.08153
34622.08131,34622.08153
34622.08131,34622.08133
34622.08121,34622.08133
34622.08121,34622.08123
34622.08111,34622.08123
34622.08111,34622.08112
34622.08112,34622.08113
34622.08113,34622.17011
34622.17011,34622.17013
34622.17013,34622.18371
34622.08101,34622.18371
34622.08101,34622.08102
34622.08102,34622.17013
34622.07672,34622.17013
34622.07561,34622.07672
34622.07561,34622.07563
34622.07563,34622.17072
34622.17072,34622.17073
34622.07711,34622.17073
34622.07711,34622.07713
34622.07713,34622.18281
34622.18281,34622.18283
34616.07702,34622.18283
34616.07702,34650.00351
34650.00351,34650.00352
34650.00352,34650.00353
34650.00353,34650.15911
34650.15911,34650.15913
34650.00342,34650.15913
34650.00331,34650.15913
34650.00331,34650.00332
34650.00332,34650.00333
34650.00333,34650.15891
34650.15891,34650.15893
34650.00321,34650.15893
34650.00321,34650.00323
34650.00323,34650.08401
34650.00323,34650.00372
34650.00372,34650.08401
34650.08401,34650.08403
34650.00302,34650.08403
34650.00302,34650.00303
34650.00291,34650.00303
34650.00291,34650.00292
34650.00272,34650.00292
34650.00272,34650.00282
34650.00281,34650.00282
34650.00281,34650.00283
34631.07181,34650.00283
34631.07181,34631.07183
34631.07072,34631.07183
34631.07072,34631.07073
34631.07073,34631.07853
34631.06101,34631.07853
34631.06101,34631.06102
34631.06102,34631.06103
34631.06103,34631.06882
34631.06351,34631.06882
34631.06351,34631.06353
34631.06351,34631.06352
34631.06352,34631.20003
34631.17523,34631.20003
34631.06141,34631.17523
34631.06141,34631.06142
34631.06131,34631.06142
34631.06131,34631.06133
34631.06133,34631.06171
34631.06171,34631.06172
34631.06172,34631.06173
34631.06173,34631.06181
34631.06181,34631.06182
34631.06182,34631.06183
34631.06182,34631.06191
34631.06182,34631.07411
34605.06842,34631.06182
34631.06182,34631.18452
34605.06503,34631.06182
34605.06503,34605.15441
34605.15441,34650.22373
34605.06502,34650.22373
34605.06502,34605.15441
34605.15441,34650.15471
34650.00253,34650.15471
34650.00253,34650.22373
34605.06502,34605.06503
34605.06502,34605.07352
34605.07351,34605.07352
34605.06513,34605.07351
34605.06512,34605.06513
34605.06511,34605.06512
34605.06511,34605.07813
34605.06512,34605.07811
34605.07811,34605.16841
34604.06533,34605.16841
34604.06531,34604.06533
34604.06531,34605.07222
34604.05943,34605.07222
34604.05943,34604.18123
34604.05941,34604.18123
34604.05941,34604.06853
34604.06851,34604.06853
34604.06851,34604.06852
34604.06553,34604.06852
34604.06551,34604.06553
34604.06551,34604.06742
34604.06742,34608.06563
34608.06562,34608.06563
34608.06562,34608.06572
34608.06572,34608.07203
34608.07201,34608.07203
34608.06862,34608.07201
34608.06862,34608.06873
34608.06873,34608.19042
34608.19041,34608.19042
34608.07763,34608.19041
34608.07761,34608.07763
34608.04332,34608.07761
34608.04331,34608.04332
34608.04331,34608.04342
34608.04341,34608.04342
34608.04341,34608.20602
34608.20602,34608.20603
34608.20601,34608.20603
34608.01071,34608.20601
34608.01071,34608.18202
34608.18201,34608.18202
34608.18201,34615.01063
34615.01061,34615.01063
34615.01061,34615.18212
34615.18212,34615.18213
34615.18211,34615.18213
34615.18211,34615.19142
34615.19141,34615.19142
34615.00153,34615.19141
34615.00151,34615.00153
34615.00151,34616.19672
34616.19671,34616.19672
34616.00143,34616.19671
34616.00142,34616.00143
34616.00141,34616.00142
34616.00102,34616.00141
34616.00102,34635.00122
34635.00122,34635.00123
34635.00121,34635.00122
34621.00113,34635.00121
34621.00111,34621.00113
34621.00111,34621.00193
34621.00191,34621.00193
34621.00191,34621.16653
34621.00191,34621.01012
34621.01011,34621.01012
34621.01011,34621.01022
34621.01021,34621.01022
34620.02012,34621.01021
34620.02011,34620.02012
34620.00973,34620.02011
34620.00971,34620.00973
34620.00971,34620.15782
34620.15781,34620.15782
34620.00483,34620.00971
34620.00483,34620.15782
34620.00972,34620.15782
34620.00971,34620.00972
34620.00971,34620.15783
34620.01232,34620.15783
34620.01222,34620.01232
34620.01222,34620.01233
34620.01232,34620.01233
34620.01231,34620.01232
34620.01231,34620.01243
34620.01242,34620.01243
34620.01241,34620.01242
34620.01241,34620.01253
34620.01252,34620.01253
34620.01251,34620.01252
34620.01251,34620.01611
34620.01263,34620.01611
34620.01251,34620.01263
34620.01262,34620.01263
34620.01263,34620.01622
34620.01263,34620.16913
34620.16911,34620.16913
34620.16911,34622.16192
34622.01642,34622.16192
34620.16911,34622.01642
34620.02421,34620.16911
34620.16911,34622.01643
34622.01643,34622.01653
34622.01641,34622.01643
34622.01642,34622.01643
34622.01652,34622.01653
34622.01651,34622.01652
34622.01652,34622.02401
34622.01641,34622.02401
32162.45132,34622.02401
32162.45131,32162.45132
32162.45123,32162.45131
32162.45121,32162.45123
32162.45121,32162.47102
32162.45083,32162.47102
32162.45081,32162.45083
32150.45063,32162.45081
32150.45061,32150.45063
32150.45061,32150.47123
32150.47121,32150.47123
32150.46781,32150.47121
32150.46452,32150.46453
32150.46451,32150.46453
32150.31423,32150.46451
32150.31422,32150.31423
32150.31421,32150.38132
32150.31193,32150.38132
32150.31191,32150.38132
32150.30548,32150.31191
32150.30547,32150.30548
32150.30548,32150.31563
32150.30547,32150.31563
32150.31563,32159.34143
32159.33373,32159.34143
32159.30052,32159.33373
32159.30052,32159.30053
32150.31561,32159.30052
32150.31562,32150.31971
32150.31971,32150.31973
32150.31563,32150.31973
32150.31562,32159.33373
32159.30953,32159.34141
32159.30952,32159.34141
32166.31123,32166.34212
32152.31203,32166.34232
32152.30312,32152.33982
32152.31272,32152.33982
32152.31272,32169.32113
32169.32931,32169.32933
32104.11653,32104.15132
32102.11583,32104.11653
32102.11581,32102.11583
32102.11581,32104.11652
32104.11652,32104.11653
32102.12311,32104.11653
32102.12311,32102.14351
32102.14351,32102.14352
32102.13263,32102.14352
32102.13022,32102.13263
32102.13022,32102.13261
32102.10061,32102.13022
32102.10061,32102.13047
32102.13047,32102.13281
32102.10063,32108.15982
32108.15508,32108.15832
32108.15508,52187.15941
32147.15547,32147.15549
32147.15547,32147.15548
52208.15861,52208.15862
52208.15862,52208.22378
52224.23041,52224.23142
32138.60053,32138.62411
32138.60052,32138.60053
32138.60052,32138.60072
32138.60011,32138.60072
32138.60011,32138.60071
32138.60071,32138.63681
32138.62893,32138.63682
32138.60952,32138.63682
32138.62881,32138.62882
32138.60193,32138.62882
32138.62862,32138.64501
32138.6034,32138.64013
32138.60133,32138.64013
32138.60141,32138.63253
32138.60161,32138.60172
31801.60022,31801.60181
31801.60201,31801.64121
31801.60201,31801.60212
18401.60591,18402.64271
18403.63533,48051.41212
48017.44072,48051.41212
48017.40073,48017.47313
48017.40073,48017.41343
48017.40072,48017.40112
48017.41321,48017.42463
5131.43023,5131.44573
5131.41123,5131.42432
5131.41123,5131.41193
5131.43102,5131.45621
5131.43023,5131.43102
5131.43023,5131.46133
5131.46132,5131.46133
5131.40873,5131.46132
5123.40852,5123.48311
5113.40322,5123.40352
5119.46022,5119.46361
5119.46022,5119.60241
5113.40463,5113.41732
5119.40342,5123.40763
5123.40763,5123.42253
5119.40793,5123.42253
5119.40332,5131.43861
5113.40322,5119.40791
5123.48151,5123.48321
5123.40981,5123.48311
5123.40981,5123.40982
5123.40982,5133.46313
5133.46313,5133.60251
5133.46312,5133.60251
5133.46312,5133.60252
5133.60252,5133.60253
5133.60251,5133.60253
5119.40811,5131.43861
5123.40352,5131.43861
5123.40761,5123.48732
5123.40761,5123.48321
5119.40812,5123.40861
5119.40792,5119.40812
5119.40812,5123.40863
5123.40862,5123.40863
5123.40862,5123.48471
5123.40861,5123.48471
5119.40331,5123.44152
5123.44151,5123.44152
5113.43651,5123.44151
5113.41791,5113.43651
5113.40462,5113.41791
5113.40462,5123.40421
5123.40421,5123.44151
5113.41791,5123.44151
5113.41791,5123.40421
5111.40523,5123.40421
5111.40523,5113.43651
5113.40462,5123.44151
5113.40462,5113.43651
5113.43651,5123.40421
5113.40462,5123.40473
5113.43651,5123.40473
5123.40421,5123.40473
5111.40523,5123.40473
5111.40523,5123.44151
5111.41832,5113.43651
5111.41832,5123.40421
5111.40523,5111.41832
5111.41832,5123.40473
5123.40473,5123.44151
5113.41792,5113.43651
5113.41792,5123.40421
5111.40523,5113.40462
5123.40423,5123.44152
5119.40331,5123.40423
5119.43641,5119.60291
5113.41802,5113.41803
5113.40401,5113.41802
5113.40402,5119.60292
5113.40463,5113.41462
5119.40782,5119.46361
5119.40782,5119.40811
5119.42171,5123.40763
5119.60291,5119.60293
5113.40322,5113.40401
5113.41803,5119.60291
5113.43742,5119.60293
5119.40782,5123.40763
5119.40782,5119.40801
5119.40801,5119.60241
5123.40762,5123.48731
5123.40773,5123.60843
5123.40772,5123.40773
5123.40772,5123.60841
5123.48041,5123.60841
5123.48041,5123.48051
5123.42133,5123.48051
5123.42131,5123.42133
5123.42123,5123.42131
5123.42122,5123.42123
5123.42121,5123.42122
5123.42122,5123.48531
5123.42122,46155.40112
46155.40112,46155.40113
46155.40111,46155.40112
46155.40113,46155.41702
46155.41701,46155.41702
46155.40103,46155.41701
46155.40101,46155.40103
46155.40081,46155.40101
46155.40081,46155.61133
46155.60183,46155.61133
46155.60183,46155.61132
46155.60182,46155.60183
46155.60182,46155.60853
46155.60851,46155.60853
46155.60851,46155.61561
46155.61561,46155.61562
46155.60371,46155.61562
46155.61531,46155.61562
46155.61531,46155.61533
46155.60371,46155.61531
46155.61531,46155.61532
46155.61533,46155.61562
46155.61533,46155.64562
46155.60371,46155.64562
46155.61562,46155.64562
46155.60371,46155.60851
46155.40101,46155.60183
46155.40111,46155.40113
46155.40032,46155.40081
46155.40032,46155.60022
46155.40012,46155.60022
46155.40011,46155.40012
46155.40011,46155.60033
46155.40011,46155.60022
46155.60022,46155.60031
46155.40011,46155.60031
46155.60022,46165.60092
46155.60021,46165.60092
46155.60503,46165.60092
46155.60021,46155.60022
46155.60031,46155.60033
46155.40012,46155.40032
46155.40032,46155.61131
46155.40111,46155.41701
46155.41702,46155.41703
46155.40113,46155.41703
46155.40111,46155.41703
46155.41703,46155.42592
46155.40113,46155.42592
46155.41701,46155.41703
46155.40113,46155.41701
46155.40111,46155.41702
46155.40032,46155.60013
46155.60013,46155.60033
46155.40081,46155.60013
46155.40101,46155.61133
46155.60851,46155.61563
46155.61562,46155.61563
46155.60371,46155.61563
46155.60163,46155.60371
46155.60142,46155.60163
46155.60142,46155.61561
46155.61561,46155.61612
46155.60163,46155.61612
46155.60161,46155.60163
46155.60161,46155.64013
46155.64011,46155.64013
46155.60161,46155.61612
46155.60142,46155.61612
46155.60141,46155.60142
46155.60141,46155.60143
46155.60143,46155.61613
46155.60123,46155.61613
46155.60122,46155.60123
46155.60122,46155.61613
46155.61612,46155.61613
46155.60183,46155.60853
46155.40102,46155.41702
46155.40102,46155.40111
46155.40102,46155.41701
46155.40102,46155.60193
46155.40111,46155.60193
46155.40102,46155.40112
46155.40102,46155.60183
46155.40111,46155.60183
46155.40112,46155.60183
46155.40102,46165.60863
46155.40112,46165.60863
46155.40112,46159.40121
46155.60183,46159.40121
46155.60183,46165.60863
46155.60183,46155.60193
46155.60183,46165.62041
5123.42121,46155.60183
5119.40791,5123.48321
5113.43122,5119.60291
5119.40813,5119.42171
5113.40401,5123.40763
5113.40401,5113.40403
5113.40402,5119.40332
5119.60241,5123.44152
5119.40332,5123.40351
5123.40351,5123.40353
5123.40353,5123.44152
5119.40312,5123.40351
5119.42171,5119.46022
5119.40313,5119.43641
5119.40313,5119.43643
5119.40782,5119.60241
5119.40782,5119.42171
5119.40341,5119.43032
5123.40761,5123.40762
5123.40761,5123.40763
5123.40762,5123.61573
5123.42251,5123.60843
5123.40841,5123.60843
5123.40772,5123.60843
5123.40772,5123.40841
5123.40841,5123.60841
5123.40352,5123.40762
5119.43032,5123.40762
5113.40321,5113.43742
5113.41462,5113.43742
5119.40782,5119.40793
5113.40323,5119.43032
5123.40351,5123.40352
5119.40791,5123.40351
5119.40791,5123.48732
5123.40351,5123.48732
5119.40811,5119.46022
5119.40811,5123.40762
5113.41801,5113.43742
5113.40322,5119.43033
5119.40811,5119.43033
5123.61571,5123.61573
5123.40773,5123.61571
5123.40773,5123.61573
5123.61572,5123.61573
5123.61571,5123.61572
5119.43642,5119.43643
5119.40313,5119.60293
5113.40401,5119.60291
5119.40793,5119.48431
5119.48431,5119.48432
5119.48421,5119.48432
5119.42161,5119.48421
5119.40782,5119.42161
5119.40783,5119.42161
5119.40782,5119.40783
5119.40312,5119.43032
5119.43033,5119.60293
5119.60293,5131.40872
5131.40872,5131.46132
5131.43023,5131.45621
5131.41121,5131.45621
5131.45652,5131.45653
5131.43881,5131.45652
5131.45652,5149.43843
5149.43842,5149.43843
5149.41133,5149.43842
5149.41132,5149.41133
5149.41132,5149.42293
5149.42293,5149.42481
5149.42481,5149.42483
5149.41101,5149.42483
5149.41101,5149.41102
5149.41073,5149.41102
5149.41072,5149.41073
5149.35683,5149.41072
5149.35682,5149.35683
5149.35682,5149.44213
5149.44212,5149.44213
5149.41082,5149.44212
5149.42491,5149.44212
5149.42491,5149.42492
5149.42492,5149.44212
5149.42492,5149.45583
5149.44212,5149.45583
5149.42521,5149.44212
5149.42521,5149.42522
5149.42503,5149.42522
5149.42502,5149.42503
5149.42502,5149.43931
5149.30381,5149.43931
5149.30381,5149.30383
5149.30383,5149.30462
5149.30462,36437.34061
36437.30681,36437.34061
36437.30681,36437.30683
36437.30613,36437.30683
36435.30691,36437.30613
36435.30691,36435.30692
36435.30692,36435.30711
36435.30703,36435.30711
36435.30703,36435.30713
36435.30713,48051.34022
48051.34022,48051.34023
48051.34012,48051.34023
48051.34011,48051.34012
48051.34011,48051.34013
48051.34013,48051.36192
48051.36191,48051.36192
48051.36191,48051.47002
48051.47001,48051.47002
48051.47001,48051.47003
48051.47003,48051.47012
48051.47012,48051.47013
48051.47013,48051.47033
48051.47031,48051.47033
48051.47031,48051.47042
48051.47041,48051.47042
48051.47041,48051.47162
48051.47162,48051.47252
48051.47252,48051.47253
48051.47251,48051.47253
48051.41212,48051.47251
48051.21561,48051.47131
48051.21561,48051.47141
48051.21561,48051.21563
48051.21501,48051.21563
48051.21501,48051.21503
48051.21011,48051.21503
48051.21011,48051.21012
48051.21012,48051.21013
48051.21013,48051.21622
48051.21622,48051.21623
48051.21601,48051.21623
48051.21601,48051.21603
42729.21032,48051.21603
42729.21032,42729.21033
42729.21033,42729.22392
42729.22392,42729.22393
42729.21041,42729.22393
42729.21041,42729.21043
42729.21043,42729.21052
42729.21052,42729.21731
42729.21043,42729.21731
42729.21043,42729.22101
42729.21733,42729.22101
42729.21051,42729.21733
42729.21051,42729.21052
42729.21052,42729.22151
42729.21381,42729.22151
42729.21053,42729.21381
42729.21053,42729.21522
42729.21512,42729.21522
42729.21512,42729.21513
42729.21062,42729.21513
42729.21062,42729.21063
42729.21063,42729.21513
42729.21513,48027.21071
48027.21071,48027.21072
42729.21513,48027.21072
48027.21072,48027.21082
48027.21082,48027.21083
48027.21083,48027.21091
48027.21091,48027.21092
48027.21092,48027.21093
48027.21093,48027.21102
48027.21102,48027.21103
48027.21103,48027.21111
48027.21111,48027.21113
48027.21113,48027.21212
48027.21212,48027.21213
48027.21123,48027.21213
48027.21122,48027.21123
48027.21123,48027.21962
48027.21962,48027.21963
701.40792,48027.21963
701.40792,701.40793
701.40793,701.41362
701.41362,701.41363
701.41363,701.60781
701.60781,701.60783
701.60782,701.60783
701.60782,701.61101
701.61101,36169.57141
36169.57141,36169.57142
36169.55381,36169.57142
36169.55381,36169.55383
36169.52071,36169.55383
36169.52071,36169.57082
36169.55352,36169.57082
36169.57081,36169.57082
36169.55352,36169.57081
36169.52172,36169.57081
36169.52172,36169.52173
36169.52171,36169.52173
36169.52171,36169.57143
36169.57081,36169.57143
36169.55351,36169.57081
36169.55253,36169.55351
36169.53601,36169.55253
36169.53601,36169.53603
36169.53603,36169.55253
36169.55252,36169.55253
36169.55251,36169.55253
36169.55251,36169.58103
36169.55232,36169.58103
36169.55232,36169.58101
36169.55231,36169.58101
701.43001,36169.55231
701.43001,701.43542
701.43541,701.43542
701.43541,701.60483
701.60482,701.60483
701.60481,701.60482
701.60431,701.60481
701.60431,701.60432
701.60432,701.60472
701.60471,701.60472
701.60471,701.60763
701.60752,701.60763
701.60453,701.60752
701.60442,701.60453
701.60442,701.60752
701.60762,701.60763
701.60762,701.60772
701.60771,701.60772
701.60771,701.60783
701.41362,701.60783
48027.21122,48027.21213
42729.21511,42729.21512
42729.21511,42729.21523
42729.21522,42729.21523
42729.21053,42729.21383
42729.21383,42729.21522
42729.21052,42729.21522
42729.21043,42729.21051
42729.21043,42729.21733
42729.21381,42729.21733
42729.21043,42729.21381
42729.21041,42729.21631
42729.21631,42729.22393
48051.21503,48051.21623
48051.21503,48051.21561
48051.41212,48051.47653
48017.40062,48051.47201
48017.41341,48017.44071
5131.41123,48017.42441
5131.41123,5131.44573
5131.41123,5131.46461
5119.40891,5119.43033
5123.40352,5123.40353
5123.40352,5123.44152
5123.40761,5123.44152
5123.40422,5123.40761
5123.40473,5123.40761
5123.40473,5123.42211
5123.40472,5123.40473
5123.40472,5123.61222
5123.40471,5123.61222
